sdss_name,ra,dec,l,b,M_i,z,fwhm_CIV,fwhm_CIII,fwhm_MGII
072322.42+404859.8,110.8434546,40.81663212,177.472034,23.05425455,-25.06087953,2.023360252,-1,6019.406316,3918.355079
100009.80-002839.5,150.040862,-0.477649483,239.6349267,40.4655214,-25.27412326,2.369837284,4867.712887,-1,-1
131221.22+412628.1,198.0884419,41.44115721,107.5679119,75.05717742,-23.24179849,0.761384547,-1,-1,-1
094350.66-002149.3,145.961116,-0.36370118,236.4151425,37.24448502,-25.29813522,2.274851322,6140.131485,-1,2481.465432
003649.44+024959.8,9.20601808,2.833297367,115.6561985,-59.83184477,-27.12853169,2.602445364,4881.953803,5577.356275,-1
015953.19+141557.1,29.97163657,14.26587057,146.8930904,-45.39743596,-21.87969381,0.480831832,-1,-1,-1
125106.57+341120.5,192.7773811,34.18905437,123.4843638,82.9388458,-26.46913943,3.278577089,-1,6176.619992,-1
105805.15+392226.0,164.5214761,39.37389325,178.203618,63.48294126,-22.8629685,0.759359181,-1,-1,-1
105431.77+341708.5,163.632382,34.2857051,189.7739249,63.97359764,-25.60994223,2.789656878,4094.075104,5184.146596,-1
082219.50+340044.9,125.5812524,34.01247275,188.2213096,32.68475751,-25.96590947,0.725403905,-1,-1,-1
153245.63+172054.0,233.1901603,17.34834848,26.79547979,51.58764156,-25.83993223,3.432701111,3398.975591,2594.296899,-1
211955.31+004301.5,319.9804848,0.717100383,52.68468741,-32.09733849,-24.55575603,2.26478219,4383.432409,12222.85337,2689.51331
171336.73+284315.0,258.40305,28.72083346,51.10996677,32.83659797,-25.33229297,2.470406294,-1,9849.341763,-1
014727.56-001548.5,26.86483368,-0.26347843,151.8357368,-59.95348781,-22.74466493,0.868926644,-1,-1,-1
022819.83-000315.3,37.0826415,-0.054250897,167.6054931,-54.2976752,-25.15362418,2.296749353,4529.376982,6152.807573,5339.225403
103104.35+021822.7,157.7681601,2.306308532,243.3303055,48.24340788,-26.85911749,2.528485537,4359.780771,6300.666618,-1
075014.98+135808.8,117.5624168,13.96912492,206.6979725,19.22504256,-25.3267094,3.003533363,4515.782203,3145.248395,-1
094240.59+425638.9,145.6691336,42.94414688,177.6835882,48.88428045,-26.39539848,2.673455238,3611.0185,3777.502656,-1
134900.26-024257.8,207.2510917,-2.716075858,330.1187558,57.08565511,-25.91634156,2.459578991,5225.967808,4719.179053,-1
075922.94+391952.8,119.8455924,39.33134467,180.9992168,29.3480467,-25.58083437,2.19069767,5996.354848,7555.066877,3542.817579
023716.01-014942.6,39.31672493,-1.828501248,172.4842679,-54.18599361,-25.71400041,2.315406799,4842.426553,6203.155218,3909.467988
120843.13+354853.4,182.1797085,35.81484174,166.599651,77.42928946,-25.38337994,2.540835619,3371.88165,6193.528617,-1
161747.60+200500.9,244.448373,20.08359891,36.0072197,42.52458831,-23.4234291,0.964296758,-1,-1,-1
023159.69+012600.5,37.99871439,1.43348769,167.249377,-52.56349184,-24.80726309,2.553323269,4073.540261,21330.3701,-1
141415.18+323750.6,213.5632508,32.63073936,54.99729265,71.26048003,-25.49635691,3.291610241,3831.716738,6535.481996,-1
025402.23+021756.1,43.50931068,2.298939983,172.9156353,-48.30950655,-26.47380678,3.109670401,4773.364465,9014.022991,-1
091945.18+011118.6,139.9382612,1.188512112,230.7518734,33.08807401,-24.76230154,2.259306908,5053.202647,-1,6692.433771
150230.98+062103.4,225.6291103,6.350964682,5.216208096,52.57949591,-26.19974362,3.853769064,3205.37207,-1,-1
151021.15+014730.5,227.5881379,1.791821203,1.592637081,48.18873611,-23.58557784,0.934374273,-1,-1,-1
105138.42+340656.9,162.9101057,34.11581207,190.3300348,63.40354002,-26.56274285,2.994515896,4896.013266,10712.39739,-1
155341.13+195329.3,238.4213918,19.89149142,33.15420844,47.8237195,-23.01284593,0.46636048,-1,-1,-1
122535.26+372816.7,186.3969258,37.47130934,149.0944448,78.31108032,-25.87120169,2.906865597,2828.794931,2207.145978,-1
023010.78-013018.1,37.5449253,-1.505033072,169.8236709,-55.12016683,-24.89717694,2.523556232,4689.481863,2036.698363,-1
150221.49+360036.9,225.5895593,36.01026895,58.89456844,60.89199521,-26.81591134,3.690134525,4253.957653,9619.539051,-1
155612.64+243519.5,239.0527028,24.58876333,40.16654585,48.58552897,-27.09461638,3.758806944,-1,8561.001856,-1
124503.62+360630.6,191.2650982,36.10851961,131.119226,80.91812453,-25.58084,2.415802717,3049.317972,2936.60021,1196.892255
003147.53+013042.8,7.948044488,1.511892953,112.773046,-60.97176181,-26.26316493,2.995182991,2816.365802,3123.890849,-1
084349.86+034949.3,130.9577906,3.830380169,222.9086034,26.66008674,-25.85136757,2.463573456,6408.878514,4302.273,-1
000455.17-002131.0,1.229897681,-0.358635121,98.36907958,-60.99233605,-24.88880408,2.846276283,2565.440092,-1,-1
012741.37-031433.9,21.9223822,-3.24275703,144.4327865,-64.590434,-25.33052973,2.563963652,4799.989516,5543.290334,-1
125937.96-014733.6,194.9081713,-1.79267641,307.1601291,61.01177705,-25.50730644,2.410173416,3625.069131,2842.947452,-1
114913.85+362052.5,177.3077382,36.34793666,174.1249252,73.91203689,-26.01207976,2.366955757,4567.875563,9377.796397,2760.102223
094327.89+394221.1,145.8662259,39.70586318,182.5913467,49.31682021,-24.70947059,2.404032946,2940.071669,5833.895911,-1
081906.53+374055.6,124.777222,37.68213484,183.7919718,32.796028,-25.7853671,2.596997499,3202.069099,4758.11476,-1
230856.80+001656.4,347.2367026,0.282356242,76.78912628,-53.15020068,-25.68991054,3.826355696,7149.446365,12867.96417,-1
140419.73+000126.7,211.0822091,0.024093619,338.7849375,57.73038755,-25.00723899,2.219135523,2702.5465,11789.88987,3261.771295
021114.19-000611.5,32.80912828,-0.103195776,161.5573062,-56.86681769,-25.38523753,3.03050971,4351.640381,2597.820461,-1
220308.49+092245.6,330.7853899,9.379350403,68.85487993,-35.27319317,-23.63563921,0.827155113,-1,-1,-1
211817.78+004014.1,319.5741141,0.670593813,52.37780629,-31.78197036,-23.17852057,0.662283421,-1,-1,-1
155710.36+225854.4,239.2932033,22.98180032,37.91549807,47.96391809,-22.19975474,0.646511137,-1,-1,-1
220856.83+102813.3,332.2368288,10.47036125,71.03541364,-35.5491382,-24.23905058,1.699980855,5220.190128,4571.640996,4447.785216
023417.21+050949.5,38.5717195,5.163751052,164.380845,-49.25055392,-25.90547602,3.253374577,4218.089173,6135.798869,-1
124411.37+370601.8,191.0473845,37.10052204,131.209684,79.91095696,-27.23098713,3.01465106,4156.242831,4353.181883,-1
081713.01+423001.3,124.3042107,42.50036871,178.0522018,33.22692133,-24.31022452,2.293334484,3611.863661,4222.721072,-1
144810.08+051156.0,222.0420262,5.198896251,359.8921866,54.60161565,-25.49910388,2.528013706,3998.094577,8083.869022,-1
084445.97+034303.4,131.1915652,3.717621968,223.1444375,26.81097329,-25.9648257,2.837249279,8847.008724,-1,-1
234127.88+023436.2,355.3661672,2.576723313,90.60218032,-55.83971402,-27.16504625,2.734465122,4626.424001,5248.830024,-1
110025.93+415203.1,165.1080805,41.86752991,172.688681,62.98149615,-26.04870391,2.149570704,2578.791145,3886.118877,3378.337433
115130.48+353625.0,177.8770144,35.60694855,175.6449063,74.68155204,-28.51957122,3.576684952,5966.199024,12336.42234,-1
220145.18+042054.5,330.4382653,4.348495377,63.8669771,-38.35477525,-24.91508084,2.428418636,5275.408158,4906.19477,-1
020032.42+023100.7,30.13510292,2.516875219,154.970746,-55.9955887,-24.4780338,2.471808434,3169.698234,12656.24903,-1
131205.13-003417.5,198.0213793,-0.571542104,313.9283233,61.85857299,-27.21288333,3.39435029,4287.673111,9035.726189,-1
074643.24+300513.6,116.6802065,30.08712931,190.2060567,24.36520318,-28.01000134,2.665243387,4637.170162,3797.67085,-1
132125.06+373746.4,200.3544221,37.62955573,93.79808009,77.74937829,-25.15378747,2.29863143,6694.215206,6097.114955,-1
084517.04+381927.0,131.3210151,38.32417204,183.9888535,37.98859656,-26.28929921,3.918640852,-1,-1,-1
155833.84+095723.1,239.6410254,9.956427177,20.84784363,42.77400392,-25.21499178,2.284969568,5273.847344,6527.943354,5381.618206
084104.62+400928.7,130.2692635,40.15798075,181.5700055,37.38655421,-23.95880144,0.648741543,-1,-1,-1
093447.35-023736.6,143.6973205,-2.626849523,237.0686453,34.08841822,-24.55323583,0.906902611,-1,-1,-1
154041.73+313548.0,235.1738947,31.59666744,50.27787144,53.07841177,-22.51678628,1.596270919,-1,-1,-1
160709.06+043118.5,241.7877673,4.52182521,16.02152929,38.23250465,-25.4744561,2.994579792,3742.756849,7665.842883,-1
132338.58+362134.3,200.910753,36.35952933,88.42000998,78.51712027,-25.45106549,3.0829041,2946.637549,2494.567422,-1
073226.57+314212.8,113.1107333,31.70356578,187.4682863,21.9861712,-23.50230503,0.864739478,-1,-1,-1
133350.77+010602.4,203.4615753,1.100694168,326.0440184,62.05435463,-24.57967317,2.456237078,3819.051548,4133.243405,-1
080530.33+230322.6,121.3763754,23.05628114,199.0698982,26.01764537,-22.64662092,0.642961264,-1,-1,-1
114627.40+425554.6,176.6141966,42.93183939,158.5720957,69.42023554,-24.71376143,2.292680264,4561.879793,4401.872421,3582.209881
103833.08+044951.7,159.6378503,4.831055362,242.1348946,51.28651559,-26.75292045,2.223829508,5291.06848,6217.376872,3013.282802
134047.57+380929.3,205.1982449,38.15814368,82.84099229,74.87587431,-22.81380824,0.593831658,-1,-1,-1
235146.88+001514.7,357.9453332,0.254104171,92.86442942,-59.09007556,-23.40860842,0.930803657,-1,-1,-1
094033.00+391858.5,145.1375107,39.31625497,183.2266802,48.7741852,-23.16284163,0.73581171,-1,-1,-1
115738.86+333404.3,179.4119418,33.56786501,180.6160694,76.7450115,-27.61148797,2.454982042,5327.857255,6098.681524,-1
075706.38+433244.5,119.276612,43.54570114,176.15307,29.7661863,-25.89411801,2.520427465,4380.225696,3019.209208,-1
014019.29+144626.1,25.08041023,14.77393388,140.2144634,-46.45092241,-25.72724626,2.225902081,3712.998448,6890.909235,2609.644156
114721.96+391949.7,176.8415257,39.33049674,166.4142909,71.93038496,-26.50015894,2.989471674,3481.13118,3059.798264,-1
094220.60-010232.2,145.5858722,-1.042287596,236.8348718,36.54549139,-26.27630627,2.570550203,3342.889078,4440.661314,-1
213542.24+051629.6,323.9260338,5.274891181,59.78482714,-32.70188674,-26.11805369,2.770401001,6707.889337,5335.364395,-1
134348.67+333248.3,205.9528036,33.54675961,65.73055808,77.01991233,-26.72577585,2.554826498,3919.639653,4618.510789,-1
082550.47+194736.4,126.4602926,19.79347004,204.3835083,29.31929547,-26.28395769,3.733287096,4013.987477,5785.019243,-1
211339.38+000833.6,318.4140899,0.142676097,51.12402033,-31.08920564,-24.69709836,2.389221907,2478.748374,4610.197157,6310.844301
083238.89+391336.2,128.1620669,39.22674985,182.4729764,35.66330532,-25.36271603,2.274117947,4432.06881,5456.99058,3184.00253
130025.72+351334.4,195.1071822,35.22623821,110.144004,81.6775901,-23.72684863,1.132440329,-1,5188.152849,2614.126325
081235.90+322606.1,123.1495983,32.4350319,189.4518512,30.33420373,-24.25554684,2.274644136,2481.601428,6715.172005,-1
153120.76+252628.5,232.8365148,25.44127252,39.49887636,54.26702945,-23.60489111,0.579452574,-1,-1,-1
135244.74-000615.5,208.1864359,-0.104325231,333.8474565,59.03728929,-27.16967333,2.418260336,7078.848538,5492.63748,2538.620084
082634.60+303413.9,126.644175,30.5705513,192.4488542,32.74870566,-25.26278841,2.132328272,6177.343867,5508.910631,6708.810151
093917.89+425618.8,144.8245419,42.9385759,177.7978118,48.27060892,-26.50137143,3.212400436,2600.586923,6280.576981,-1
083913.04+025233.7,129.8043476,2.876039325,223.226135,25.19207143,-25.09212976,1.105482459,-1,5221.440489,3829.126746
100110.95+371128.7,150.2956305,37.19131671,186.2804434,52.9220368,-27.49265018,3.002078533,4798.247888,7069.107946,-1
133502.68+403802.5,203.7611999,40.63403413,92.0295335,73.77204833,-25.93945015,2.337970018,5337.091266,7666.688488,5785.262023
024609.85-012353.1,41.54107472,-1.398105211,174.685031,-52.34279,-24.81477908,2.43373394,3475.802662,-1,-1
143307.49+314942.9,218.2812379,31.82860693,51.06684757,67.43124626,-25.09175337,2.990316391,6374.056719,-1,-1
113410.47+004155.1,173.5436377,0.698666442,264.6737392,57.71352327,-25.38990184,2.45539999,3385.252664,7229.18228,-1
133246.77-011445.3,203.1949163,-1.245917246,323.9089663,59.93133919,-24.23363612,2.31658411,5265.500646,3984.298857,4420.435393
214354.50-002638.5,325.9771187,-0.444030941,55.59326375,-37.72129258,-25.42522238,2.367430925,-1,5813.800804,-1
080011.74+131937.0,120.0489273,13.32695014,208.379349,21.16437252,-26.4915248,2.887676716,5901.052472,4353.764343,-1
094158.75+352329.7,145.4947939,35.39159545,189.1997411,49.07003782,-28.56975884,2.061519146,5235.365878,-1,3972.570314
211453.73+054225.1,318.7238972,5.706980132,56.65242045,-28.26099557,-26.81286496,2.402270079,5376.635655,4923.254458,3963.817307
102629.32+001531.5,156.6221805,0.258760651,244.5389504,46.04578971,-26.37254599,2.918975115,2836.385943,6871.961122,-1
163211.92+111325.1,248.0496781,11.22365766,27.11144598,35.95071119,-24.23939568,2.247420788,4892.044463,6356.975519,4513.470749
152930.60+050201.1,232.3775098,5.033666257,9.683362641,46.37900787,-25.81330489,2.728600502,6850.815555,9246.087585,-1
102021.72+415843.1,155.0905232,41.97865231,177.2202876,55.8919977,-22.48839137,0.576496542,-1,-1,-1
160705.15+333402.0,241.7714707,33.56724475,54.03616015,47.68834086,-25.36370339,2.388356209,2929.408042,10006.16409,3421.493844
082242.17+340930.6,125.6757145,34.15850913,188.0723395,32.79313537,-23.72823929,3.161980152,-1,-1,-1
104943.89+352613.8,162.4329034,35.43719031,187.5601999,62.82792145,-27.30316838,3.194831371,3768.011884,4307.388527,-1
092410.51+012516.7,141.0438107,1.421310426,231.2221298,34.14753356,-26.60953539,3.309563637,4720.369685,4491.633456,-1
151541.20+250656.1,228.9216754,25.11559993,37.65048657,57.66832371,-26.71421139,2.242439032,5538.721989,5479.108251,3506.897209
133836.24+402825.0,204.6510009,40.47361807,89.79656817,73.4778228,-24.86040138,2.819726467,2308.989527,13557.26056,-1
110714.85+400459.6,166.8119088,40.08322978,175.2370999,64.87497566,-25.95429831,2.269251585,3115.675146,4400.957139,4629.349667
082740.47+321212.8,126.9186268,32.20357777,190.6245206,33.36832769,-22.84255306,0.730707824,-1,-1,-1
140123.42+342347.6,210.3476169,34.39656685,63.06085093,73.33968816,-24.46081554,2.267453194,4780.214046,6750.131988,7394.926918
155647.13+222459.6,239.1963915,22.41656942,37.06771185,47.89479218,-24.70064833,2.237243414,5116.991873,5724.976632,1985.254286
085209.32-010048.8,133.0388466,-1.013566645,228.7537859,26.05723549,-24.25118578,2.418917894,3352.471788,4339.140028,-1
145530.13+293055.2,223.875578,29.51534564,45.30709416,62.67260058,-25.49335165,2.468842506,3520.16355,6204.19192,-1
100806.49-024602.3,152.0270436,-2.767324743,243.6190022,40.58587461,-23.9116041,6.629165649,-1,-1,-1
153133.44+255524.6,232.8893594,25.92352581,40.32494325,54.31576773,-25.20602397,2.330031395,8102.36387,-1,5524.570816
161643.00+221154.3,244.1792038,22.19842613,38.6516982,43.41443851,-25.04612173,0.982394516,-1,-1,-1
075333.64+450955.4,118.3901802,45.16539464,174.1902738,29.43093189,-25.32505362,2.283683062,3239.481144,3746.910601,3104.232893
113054.53+330347.7,172.7272225,33.06327359,189.2107486,71.63480004,-24.97958276,2.273999214,4429.675073,6418.511326,3629.837737
110834.87+340044.3,167.1453316,34.01233288,189.3100385,66.88716433,-24.2447067,2.369513512,3546.577355,9513.343564,-1
151212.39+190708.8,228.0516451,19.11913135,26.5832577,56.77758572,-24.87541192,2.344525576,3649.509828,4003.097266,3998.859366
150216.63+323203.3,225.5693108,32.53425297,51.74125856,61.23068165,-27.30409809,4.155851364,-1,-1,-1
101112.65+061209.5,152.8027397,6.202650253,234.3385064,46.59233215,-25.20554564,2.354012966,4377.563701,8081.302884,2986.349617
122816.20+391045.4,187.0675093,39.17929007,143.3107075,77.01782593,-26.11580472,2.740244627,6085.76255,7048.20856,-1
131933.28+333920.5,199.8886994,33.65570878,81.77449785,81.0961481,-24.25500213,1.11993432,-1,6387.011666,6076.396329
103143.67+012321.0,157.9319754,1.389185408,244.534779,47.77581986,-24.36594008,0.861088455,-1,-1,-1
144418.22+350022.8,221.0759323,35.00634632,58.03665165,64.68031832,-26.66502596,2.977381229,2220.670332,2250.178063,-1
010800.07+005532.0,17.00031034,0.925566891,131.6814263,-61.66447963,-23.09331319,0.695830345,-1,-1,-1
160229.67+315022.9,240.6236265,31.83970881,51.32302226,48.48389327,-25.60464969,2.981912375,5870.617843,7336.136613,-1
144716.51+071849.8,221.8187973,7.313834044,2.473062524,56.14191639,-25.48928277,2.462579966,4336.878894,5314.649778,-1
102753.63+401255.7,156.9734801,40.21547686,179.7663335,57.67466413,-25.98801556,2.258640289,4075.098732,-1,2892.95213
155239.18+315457.6,238.1632776,31.91601308,51.12352571,50.57049804,-26.32109795,3.064696074,6507.088436,6038.701099,-1
014301.34+044306.6,25.75558932,4.718525347,146.2433806,-55.80091174,-28.12939626,3.234272003,5895.569762,7500.177963,-1
171328.82+252453.4,258.3700968,25.41485885,47.344075,31.93207038,-25.67281685,2.465984821,6983.927339,6677.052171,-1
002404.10-004540.1,6.017115007,-0.761140868,107.81124,-62.82661759,-23.07989258,0.864827096,-1,-1,-1
144800.47+023916.2,222.0019783,2.654509291,356.6874514,52.9024399,-24.59155014,0.898584068,-1,-1,-1
235702.54-004824.0,359.2606161,-0.806680658,94.29971219,-60.61844566,-28.06937515,3.063150406,2935.685589,4727.00413,-1
082957.63+343038.5,127.4901561,34.5107177,188.0356638,34.33193705,-25.72936841,2.328662634,7833.018328,-1,-1
072043.00+404955.1,110.1791749,40.83197708,177.2977947,22.57768389,-26.24943944,2.221938372,7003.476783,11290.98795,6981.710116
024056.49+002912.4,40.23539528,0.486787547,171.0388027,-51.85170562,-26.07595559,2.182643414,6169.44387,11054.13615,5902.61901
213135.88+001051.7,322.8995092,0.181045571,54.0800067,-34.82737319,-22.6915095,0.49108094,-1,-1,-1
235014.28-024654.6,357.559533,-2.781836954,89.29320772,-61.58975721,-26.78339325,2.778030157,6987.938965,6227.819195,-1
080242.08+292733.2,120.6753413,29.45923427,192.0512244,27.47410963,-25.23320236,2.102787972,4792.204993,4897.763783,4197.515865
123110.28+335218.5,187.7928373,33.87181272,154.5931706,81.96970652,-27.75335911,1.767629266,4940.00019,6107.15453,3738.877249
103927.03-012126.0,159.8626278,-1.357240242,249.4687924,47.34301801,-25.37239003,2.798056602,-1,4494.108532,-1
095633.45+381211.7,149.1394162,38.20325899,184.7126813,51.94861887,-25.84619258,1.890974998,4523.562292,-1,8868.057159
163319.76+190856.7,248.3323585,19.14910979,36.44587443,38.76337442,-28.31358181,1.941622615,-1,-1,4773.786251
111857.99+341433.7,169.7416336,34.24271207,187.5311773,68.94276254,-25.97165885,3.094521761,3686.09807,6280.253299,-1
150312.45-000416.1,225.8018992,-0.071150627,357.7200415,48.27318063,-25.12750373,2.305256844,4134.144947,3954.68991,5913.42704
