ra,dec,longitud,latitud,u,g,r,i
145.73295543,0.75046377,235.09917835,37.69461168,24.537466,21.257727,20.947771,20.869797
145.73305686,0.72343683,235.1273988,37.67938944,23.463301,22.515619,21.624159,21.175207
145.73833189,0.7218368,235.13284009,37.68282994,24.543909,23.55769,24.191217,22.22154
145.73326698,0.65961034,235.1939772,37.64338987,21.460524,22.016367,20.639963,20.044134
145.73411537,0.72050707,235.13120707,37.67860197,22.818794,22.487762,22.596537,21.989502
145.73564294,0.76377386,235.08723479,37.70436199,22.335894,22.157,20.711662,20.231981
145.73715191,0.63864828,235.21856246,37.63470109,25.847818,22.088268,21.360504,20.40933
145.7383216,0.71655666,235.13833055,37.67982986,25.209368,22.334839,21.251783,21.309786
145.73862436,0.73160445,235.12287795,37.68860374,22.202806,22.337181,21.420757,21.358618
145.74007326,0.64409816,235.21498681,37.64019893,22.666573,20.936323,19.921598,19.722713
145.74256963,0.83023844,235.02290086,37.74767824,27.131315,22.857252,21.080702,21.165092
145.74372817,0.69153055,235.16825386,37.6701032,22.540936,21.894339,20.743618,20.016392
145.74494383,0.77448279,235.08272984,37.71809036,21.7414,21.448082,20.29896,20.175211
145.74589903,0.64122731,235.22214598,37.64336739,21.941284,22.566,21.748978,21.492731
145.74699053,0.6558552,235.20771248,37.65256371,24.683229,21.571627,21.288212,21.931519
145.74896355,0.75939801,235.10132509,37.7128641,24.631838,21.973024,20.660759,20.183655
145.75150027,0.78360548,235.07791298,37.72865873,23.400089,21.209438,20.695353,20.326242
145.75154164,0.68732555,235.17822546,37.67415648,21.635443,21.706354,21.211767,20.810789
145.75289265,0.65088547,235.21711001,37.65460516,21.835581,21.617643,19.826635,19.240906
145.75316863,0.67943542,235.18760204,37.67102298,21.216726,20.932631,19.841915,19.525105
145.75577705,0.69554733,235.17270083,37.68230536,21.966043,22.270988,21.484074,20.724022
145.75548878,0.65346821,235.21628355,37.65820837,22.923655,24.42062,22.388014,21.380346
145.75673413,0.78353418,235.08173233,37.73293313,22.383966,23.01778,21.806005,21.619787
145.75747915,0.69220419,235.1773997,37.68181262,24.628078,22.282408,21.879524,21.402
145.76083132,0.76818063,235.10066749,37.7276181,21.894186,21.002975,20.111517,19.815584
145.76083008,0.70234267,235.16924541,37.69032034,22.21356,22.690168,21.162853,20.573318
145.76258109,0.83304117,235.03429103,37.76576528,23.65712,23.507521,23.321468,23.037428
145.76441354,0.70315984,235.17096129,37.69373543,23.505182,22.08972,20.637098,20.151003
145.77596149,0.72738434,235.15400614,37.71697765,22.014196,20.586466,19.929922,19.469067
145.77722798,0.67817252,235.2061532,37.69012309,23.976582,21.835995,20.746803,20.146732
145.77920231,0.78045103,235.10102964,37.7497067,23.415468,22.328133,22.198019,21.800896
145.77932697,0.72875918,235.15498514,37.7205294,24.593727,21.996449,21.972919,20.800783
145.78339864,0.63089678,235.25976584,37.66838199,22.054565,21.642645,20.487139,20.285063
145.78462032,0.79636223,235.08831965,37.76318043,22.860498,21.685339,20.481777,19.888918
145.78659172,0.79674261,235.089335,37.76502049,24.616421,22.637638,21.913702,21.002758
145.78681725,0.63459789,235.25836678,37.67329686,24.999622,23.230646,22.712801,23.449566
145.78755355,0.71467538,235.17554751,37.7193246,22.997652,21.813589,20.528011,19.999514
145.78904536,0.81506898,235.07197843,37.77741654,21.163397,20.601936,20.06361,19.828079
145.78948689,0.72772115,235.16334465,37.72831136,23.083296,22.456242,22.038067,21.109255
145.78904766,0.63069764,235.2640233,37.67291937,23.094042,22.16972,20.705076,20.547142
145.79024909,0.71571063,235.17640122,37.72213149,22.773838,22.549686,21.604345,21.695398
145.79111799,0.71050881,235.18244112,37.7198984,22.038952,21.773022,20.581944,20.018555
145.79604819,0.68878418,235.20859625,37.71164072,25.438757,22.836573,22.572392,21.888361
145.79747086,0.83898625,235.0530578,37.79789641,21.776299,22.189363,21.3517,20.841084
145.79984621,0.64686127,235.25495213,37.69098394,21.88982,22.409439,20.612762,20.025665
145.80031911,0.81262138,235.08260415,37.78532413,23.496588,23.295506,21.347349,20.647034
145.80105678,0.676711,235.22475537,37.70891734,23.249365,21.567213,20.139174,19.88497
145.80047907,0.67803736,235.22296025,37.70919423,24.548365,23.228172,22.093956,22.810366
145.80119718,0.77603027,235.12139111,37.76533036,22.931021,22.769865,22.275129,21.664705
145.80371655,0.68456906,235.21848221,37.71556568,22.324615,21.481251,20.3039,19.892046
145.80352846,0.64188445,235.26277142,37.69119016,21.813135,22.409092,21.478275,21.592525
145.80585822,0.72358378,235.17938745,37.7394526,21.772896,23.996014,21.78594,21.212431
145.80716549,0.82732251,235.07216994,37.7992883,21.882967,22.172441,20.930723,20.259418
145.81235086,0.78902233,235.11583524,37.78187926,24.206089,22.187807,20.492363,19.942446
145.81312046,0.64192396,235.26961091,37.6991091,23.86083,21.847441,21.596767,21.019348
145.81414605,0.71039077,235.19907104,37.73879907,27.035149,22.431284,21.009575,20.425741
145.81538219,0.78179042,235.12554863,37.78028167,21.996464,22.718197,22.176775,22.766632
145.81655656,0.68080823,235.23160486,37.72400516,20.46858,19.504892,18.669676,18.333948
145.81740077,0.63906372,235.27565781,37.70100852,21.769154,21.287537,20.774672,20.492386
145.81836152,0.74525836,235.16576573,37.76203824,25.449127,22.47294,21.224548,20.470045
145.81771563,0.71342688,235.19846778,37.74346096,24.049202,22.082975,21.131702,21.483948
145.81943056,0.63317692,235.28323842,37.69933752,22.692602,22.429041,22.19191,21.636978
145.82212627,0.76246715,235.15052773,37.77489166,24.740561,22.40299,22.007721,21.559448
145.82294934,0.80818836,235.10343879,37.80146712,18.270773,21.764072,21.292139,20.170574
145.82311184,0.79487877,235.11743818,37.79406485,27.083416,23.185415,20.399694,19.862438
145.82405338,0.68133808,235.23643117,37.73047911,22.138418,22.738459,19.729736,19.169538
145.82438356,0.62934018,235.29078441,37.70123576,21.145699,21.794773,19.885468,19.458496
145.82484281,0.74837277,235.16716635,37.76914287,22.556992,22.026499,21.511826,21.530949
145.8279456,0.64124355,235.280956,37.71092646,21.125002,22.507874,20.6488,20.999725
145.82788835,0.8023986,235.11301769,37.80225968,22.067781,22.070061,21.494707,21.236597
145.8282294,0.80553314,235.10999242,37.80431525,23.554073,22.203447,20.856718,20.256464
145.82987602,0.77309258,235.14500556,37.78729755,22.594069,22.429974,21.50598,21.519686
145.83045811,0.65459202,235.26886781,37.72057296,25.035656,23.585409,22.101614,21.702316
145.83380305,0.81201604,235.10722346,37.81258002,26.289467,22.339022,21.890911,21.664888
145.83434023,0.69091337,235.23383972,37.74438154,21.341478,21.37022,20.846651,21.2183
145.83440309,0.69136613,235.23341378,37.74469042,20.444944,23.66258,22.195726,21.123686
145.83574376,0.75968214,235.16319351,37.78453297,24.599916,23.582844,21.816658,21.471296
145.83769554,0.6599506,235.26848417,37.72957298,23.685574,22.721169,23.767576,23.316547
145.83885266,0.70192943,235.22560439,37.75434691,21.484894,20.637272,19.466612,19.051249
145.83868627,0.64617409,235.2835338,37.72256684,22.359205,22.49711,21.046783,20.284779
145.83999711,0.74350375,235.18310789,37.77886581,22.831694,21.156,20.024687,19.66165
145.84173263,0.64679511,235.28507481,37.7254272,21.767622,22.664431,21.032686,20.583721
145.84264833,0.6993715,235.2309921,37.75602162,25.78591,22.527681,22.097298,20.806547
145.84392233,0.6640182,235.26871942,37.73700766,20.628643,19.870602,19.071358,18.756874
145.84374452,0.75955652,235.16906201,37.79105224,22.778868,23.032084,21.52276,20.818766
145.84397754,0.78513128,235.14256112,37.80573725,21.786913,22.085699,21.109167,21.174629
145.84455439,0.73321699,235.19709745,37.77678742,21.923227,21.909363,20.728262,20.455219
145.84625518,0.7875223,235.14170065,37.8089681,22.239988,22.853868,21.25272,21.095423
145.84675044,0.77236296,235.15786477,37.80078669,24.582464,22.213655,20.844364,20.205261
145.84846881,0.72731305,235.20605757,37.77666355,23.504642,22.282883,21.055162,20.428343
145.85047204,0.82016738,235.11066605,37.83093353,22.290831,21.736895,20.420984,20.073298
145.85318759,0.73627594,235.20010271,37.78563306,22.383461,21.730736,21.325523,21.401026
145.70572558,0.7930728,235.03530892,37.69627619,24.583588,23.552717,22.358576,23.067499
145.7166986,0.83535507,234.99906914,37.72923496,23.616489,24.089991,22.110388,21.599316
145.71837447,0.64124732,235.20241359,37.62071103,23.504692,24.152683,22.028046,21.515556
145.71992707,0.65609678,235.18808144,37.63041027,23.072752,22.95472,22.591017,21.464989
145.72052694,0.69737077,235.14556753,37.6542984,23.485237,24.550573,22.737017,22.1847
145.72387625,0.74915373,235.09404736,37.68638661,24.680658,23.666927,21.014784,20.751514
145.72457334,0.77732143,235.06519983,37.70290448,22.179003,22.884405,21.148752,20.484056
145.72621704,0.67224909,235.17578154,37.64474821,23.025682,23.164867,22.901087,21.678549
145.72953997,0.67712902,235.17308275,37.65025204,22.409292,24.097029,21.402649,20.55228
145.72988786,0.7167286,235.13211548,37.67297794,24.355724,24.716036,23.306341,22.224913
145.73326995,0.68508158,235.16747799,37.65783201,22.925781,22.107744,21.463341,21.551575
145.73469848,0.74239182,235.10883327,37.69147734,23.797638,22.27459,22.001888,22.15239
145.73713433,0.63024359,235.22728999,37.62991899,25.835752,21.806763,21.660999,21.564642
145.74213595,0.67146148,235.18799854,37.65741499,23.624065,24.502031,23.771276,21.827448
145.75072213,0.63951229,235.22738493,37.64636608,25.183964,22.75383,22.077534,22.774847
145.75146055,0.76999133,235.09207349,37.72091933,22.833628,22.667669,21.910484,21.074501
145.75378622,0.75899809,235.10519343,37.71661224,23.720432,23.459637,21.983553,22.392397
145.75412453,0.82166015,235.04011274,37.75235447,22.530249,23.783878,22.497023,23.303539
145.75730783,0.68948216,235.18011077,37.68012824,22.601343,22.76495,21.663033,21.231911
145.76031664,0.65741229,235.2156387,37.66442153,25.772085,22.847239,22.477325,22.198069
145.76106292,0.74289927,235.12717563,37.7134914,25.194761,23.844015,22.462788,22.298223
145.76434388,0.7009382,235.17322464,37.69241847,25.318605,22.824373,22.083494,21.338196
145.7643929,0.73817178,235.13448436,37.71355761,25.334532,23.414352,22.41189,21.489635
145.76451402,0.76438303,235.10726179,37.72850277,25.83926,22.318581,21.121628,21.133646
145.76463986,0.79799554,235.07231405,37.74763445,25.264109,23.219906,22.310606,21.279228
145.76919916,0.75606816,235.11928002,37.72765541,23.079573,24.514046,22.224926,21.621929
145.77384957,0.75263919,235.12618344,37.72954513,25.158056,23.814857,22.17927,21.997293
145.77541029,0.79208911,235.08618187,37.75316996,24.219748,23.006851,21.954304,21.973469
145.77781161,0.6706926,235.21435639,37.68636154,23.59223,23.487024,22.506592,21.875998
145.77985841,0.7211081,235.16333471,37.71663133,21.382351,23.127785,22.464533,20.48348
145.78070452,0.75717782,235.12636276,37.73776479,23.669634,23.188082,22.164173,21.692429
145.78364025,0.64735858,235.2428145,37.67792339,22.787704,23.044155,21.395611,21.70363
145.78387554,0.75462483,235.13129416,37.73893208,21.893808,22.680962,21.785076,21.64653
145.78499461,0.83688684,235.04631764,37.78642177,27.186211,23.556265,21.938219,21.446913
145.78813766,0.76200955,235.12665125,37.74662683,24.183071,22.793493,22.242083,22.50643
145.79397278,0.75090025,235.1424086,37.74514201,24.587374,23.367691,21.121836,20.835228
145.795044,0.73805521,235.15656045,37.73874637,26.763565,24.633253,22.35478,21.227661
145.79511384,0.76269635,235.13093243,37.75276439,22.439604,23.640125,21.613129,20.624561
145.79527464,0.64090376,235.25787165,37.68383858,22.691488,23.009315,22.016308,21.892767
145.79588791,0.67021325,235.22781281,37.70097502,22.520655,23.417818,22.046541,21.050911
145.79652038,0.6984747,235.19884481,37.71752507,21.879179,21.882822,20.721601,20.525192
145.7989327,0.81672501,235.07733033,37.78650425,23.861332,22.67458,22.160759,21.608061
145.79894724,0.69271933,235.20657727,37.71626045,22.610628,23.941816,23.007946,21.915911
145.8004644,0.69861287,235.20152847,37.72085206,22.210958,23.511402,22.677004,22.079258
145.80098429,0.78712534,235.10967026,37.77143788,23.155859,23.558674,21.911913,22.282547
145.80102595,0.82898801,235.06603535,37.7951699,22.897453,22.230442,20.948641,21.257202
145.80389492,0.67855274,235.22487337,37.71229949,25.15032,23.936934,23.073219,21.691471
145.8049532,0.71478965,235.18789886,37.73372186,21.552656,23.848394,22.156698,21.385151
145.80554871,0.67357172,235.23124449,37.71083558,24.366985,22.765127,21.117807,20.296656
145.80469806,0.80344532,235.09531118,37.7837394,26.365309,22.814022,21.626114,20.841208
145.80565855,0.80357887,235.09585972,37.7846064,22.29508,23.118246,21.664589,21.672291
145.80610887,0.66895936,235.23644654,37.70867979,22.924805,23.390955,21.366987,20.486795
145.80650911,0.68141621,235.22376654,37.7160768,24.806505,23.227829,22.395136,22.047518
145.88302506,0.68539868,235.27453084,37.78133377,22.025932,22.302719,20.554045,19.976044
145.88240496,0.6868675,235.27255611,37.78165739,22.654123,22.993584,22.122988,21.819845
145.88168994,0.68608117,235.27286128,37.7806226,23.367376,23.248117,22.353136,21.806643
145.86770244,0.70825332,235.23972025,37.78169046,22.357946,22.342499,21.554218,21.598282
145.88711974,0.83183196,235.12477171,37.8677409,21.672209,21.152185,20.301065,19.99004
145.88908594,0.83168899,235.12633177,37.86927982,23.392523,23.554136,22.840853,22.814041
145.89137649,0.82730151,235.13255563,37.86868187,22.469114,21.188654,20.597223,20.469715
145.90854208,0.65407631,235.32548595,37.78454646,22.377649,22.757301,22.707031,21.844519
145.91267401,0.8068142,235.16922588,37.87462086,21.22167,20.65999,19.876514,19.690313
145.91629946,0.74090943,235.24058268,37.84023351,24.680811,23.34914,22.218988,21.210873
145.91620261,0.73996841,235.2414939,37.83961935,24.615068,22.514206,21.099802,21.204197
145.94679004,0.65584194,235.35115253,37.81701967,24.670692,21.797852,20.711485,20.504913
145.94868011,0.67001886,235.3377451,37.82663191,21.016766,21.22788,20.814348,21.07369
145.9716233,0.65793254,235.36684511,37.83863786,22.01828,23.050041,24.095837,22.734922
145.98791563,0.68446759,235.35092486,37.86712483,22.011866,21.909328,21.521053,21.563
145.99274756,0.63599922,235.40490174,37.84353983,21.759863,21.51013,20.995796,20.635094
145.99121921,0.63556485,235.40425316,37.84203574,22.504768,23.596979,22.1134,21.252493
145.85366497,0.73989481,235.19667364,37.78807787,26.279099,22.404619,20.778109,20.506458
145.85380801,0.76041595,235.17538406,37.79982973,22.762829,20.823439,20.302521,20.024786
145.85496016,0.74462954,235.19266773,37.79182923,25.039833,20.991266,20.543432,20.578281
145.8549574,0.75490616,235.18195232,37.79765321,24.362978,21.377638,20.698837,20.528177
145.85506114,0.68167717,235.25832818,37.75620106,23.2386,23.329264,23.516954,22.701786
145.85737587,0.82393788,235.11168048,37.83875791,21.428532,21.340401,19.957548,19.724516
145.85880739,0.65752105,235.28616811,37.74557166,22.314726,22.396694,21.437218,20.705666
145.85896777,0.75014879,235.18978969,37.79825974,25.722368,22.290297,21.610537,21.743795
145.85922004,0.73799565,235.20263843,37.79157644,22.381584,22.680967,22.043869,20.953615
145.85926921,0.75887216,235.1809112,37.80345339,23.506615,22.531776,21.833857,20.985378
145.8635718,0.67914966,235.26707004,37.76177271,22.333256,23.888674,22.319824,21.616932
145.86318358,0.67763902,235.26836406,37.76059587,23.640537,23.156471,21.862228,21.143295
145.86523431,0.74924938,235.19522306,37.80291126,24.471695,22.123672,21.292774,20.471764
145.86611677,0.71583702,235.23068015,37.78468735,22.867422,22.353233,21.423712,21.162947
145.86626235,0.8254877,235.11643469,37.84695931,22.591139,22.151224,20.836161,20.405977
145.86791649,0.71337616,235.23453647,37.78477324,21.501818,21.36557,19.901283,19.139898
145.86862696,0.71494912,235.23340763,37.78625046,23.11248,23.295305,22.641796,22.046951
145.86862821,0.69976769,235.24922503,37.77763747,22.068733,22.362011,22.126909,21.806629
145.8692388,0.78256919,235.16335125,37.82509765,24.237228,23.814238,22.227337,22.092873
145.87023375,0.72112186,235.22812869,37.79107585,24.631742,22.445009,20.969625,19.839281
145.87570541,0.70851758,235.2451902,37.78842941,24.164034,22.324848,21.202883,21.380959
145.8764347,0.73770534,235.21529587,37.8055888,22.778625,20.779781,19.979225,19.812006
145.87643128,0.67155504,235.28421276,37.7680465,22.795469,22.546852,20.905199,20.452822
145.87686915,0.72311076,235.23081901,37.79766768,22.332399,21.77549,20.874983,20.417442
145.87662299,0.72411839,235.22959262,37.79803672,22.62042,21.660313,21.112293,21.26536
145.87776991,0.72444001,235.2300804,37.79916386,22.831263,23.163525,22.524332,21.941271
145.87685004,0.67822077,235.27757209,37.77217603,23.177858,22.621899,21.924513,21.229399
145.87931979,0.72299768,235.23269616,37.79962205,22.88414,22.959408,23.251949,21.967842
145.88093496,0.81850058,235.13425101,37.85509248,23.154797,22.731119,20.636374,20.087526
145.88167839,0.68113335,235.27800663,37.77780421,21.18548,23.156824,21.15439,21.667223
145.88216417,0.76771675,235.18811663,37.82732572,26.464624,22.388746,21.805634,21.497395
145.88307196,0.76947177,235.18693791,37.82906882,24.554502,22.580194,24.068512,22.561745
145.8836452,0.67391647,235.28693536,37.77532519,20.774515,20.355207,19.924774,19.626219
145.88490035,0.83654396,235.11826039,37.86858025,24.619682,22.183132,21.728176,20.780466
